,accountId,id,name,profileIconId,puuid,revisionDate,status.message,status.status_code,summonerLevel,leaguePoints,rank,wins,losses
128,yFvuICIHYK_DNkuv_dGUjTPu4f-73NwGNroPA5oBdG5C05Fvjbtij4tA,ZSs7X-OoFNVnAcVRvk3sfVHrjzn4wortFknrZPfv_SFBunc,sun9,4492.0,CX5ae6Ff3BKuukDta0SghVLQXERDUueEZ3ySAZQvQ8uO31jGFOQquZpZ_oe6zltrxWYNv3Lbiwt3QQ,1585002534000.0,,,228.0,741,I,124,97
129,PySVJMgBTRCqicPeaCO78u_Nc5U7q_HGxJduZf5eZYmd3XQ,DgKeHKc3oQPfPNMSU-L3qqvl4CFjqinSlI-W_Fcb0NglvG0,Roach,3790.0,BbmHfTw0Dyty5cqVMAcCsypPVwPqrZUcC47qNyRUEr8AACXa9StS8z9RK1HfpqQdqOcRj8kN0dSpDg,1585275266000.0,,,197.0,739,I,173,133
130,s7vK7l5t9Tsuc_aGVOGLNNnvGragRGnui3_RLPbj4XSU0rnLz-hMvyIX,b4fwGR4mjwC3aVAQpxQ_pSnRs66ZMdmo3rsYiPkwVR62Yv8,black svvan,4025.0,7exHRSsqWGuDLp4aEg3VKlb_37VfCdojYkD0KBR6zYYJg3wOoCARJx70tyByfVU13kQEB1KzeHwNhw,1584947422000.0,,,57.0,739,I,207,174
131,JQECE0tXUuX0odbQ4RmDbkFybKKovB2xPw-GCb34ug_HC6fPXHgenweq,EUt_f3NSvDNQWLVlr6UqLRe7by5XOzJLB5Nh-DQiwzJ4y-w,KT Aming,4207.0,mXi9tJfNsPuP7RAEujcAP1IhWii3g5uFuQZxLrRtgYc6QYyzojOJKGrvaPClJF2vlO5f8Vns9PG9yQ,1585129036000.0,,,160.0,737,I,120,93
132,0Q7379Ty2e9XGPEDxj8kNyY7dkypmRZoTtqyyK9obUT0d6nMV05_g1UE,B-Gr3-KbM2AXGZsyhCDmf6oU03Nhf-ZkARqtIB4Eu_UQRdc,T1 Canna,4418.0,O5Fe74_o_fbWfQB4ZG3KHGpXga1rau-mLi8oNOko57CxC5werGaA-uHK-yoAYieqrKANU-Etb_FIKw,1583834057000.0,,,254.0,735,I,253,226
133,7zc3XkwwPB56wJh-_QMiD89KR5P5YzNHiCEbE5rjX6I,W-oonEJQJut_lhIEDwZzLynlZb812479KMS06uuDlz59AQ,real gankster,986.0,R1tH2dC5aGOLRZ0dOht3O28-TUiF9Ugv7GYf6R1yvXg9NtZK3AxmY8qEJnHBBAjxIxQsBXkaTVJ6nw,1584156196000.0,,,331.0,732,I,242,210
134,XqaB1vGuxNb8EVlTar7SU13YAuwPgGpfBjb9xFDzQuWVHLg,gnEKZmrlluX29bsxK07hGJtEoLcIZTltn0zBAMKbVg_1a-A,너와나의연결Gori,4022.0,4O9EdoxpIguJI4qYi94WwogZpYeR5vmmmiFCKvODr3GNAQsF1zkCQ9vmyb5q-oEx_VrUyvvWa0Pfkw,1584163878000.0,,,213.0,729,I,179,155
135,BIsjRwYnq187Rj-ubDIoxGecuXtvG5lQCsByfoGazIgiYuQ,NTZF2v82pnB0Zn5JyNmHuYyiCJcXv61S0iuALISDWo3jtrA,T1 Cuzz,3859.0,ziWQYQ80ZrGdxhmsC7fvrT4g8DlvdajNmm0BmR2-RCV_D5LGDytlZfjNaZerDet5lqOiT-zSzbijcA,1585202554000.0,,,153.0,725,I,136,109
136,d4zdojqtbwNVMUcMFst_vnYLhYgnWCZd7-rWp-g243TQvB4L3Tg_HSb3,eEua0VXwjTwth2jTf5o8q1yy7i9aPXBFwIVHwYzYVPcT9rs, 초바 모자,4025.0,JAViqu7BtmFlfgnj5euiGLeOOvkZkwfRc_g18wnVCIPkQLpVkiQZ-6L89pGC4ZWgbMIBpvbRw43nLQ,1584233391000.0,,,51.0,724,I,167,126
137,bFmuE6mfa5i8Pfk94owew8LR90GhkWMvAYPZULDtY5oMUpw,W2_JeFC2KeV1gf_a_G1HSv2uTnxDhiQe7ojHvq-sH-hq87M,기엽다,4200.0,GrC3rKh92ZTdsA7SLgSCkmdWCgxiM57ZoXtDu8aRRPtHva88s6OFrsGAueaxBnrrL2y8YUZRVQcnhw,1585157884000.0,,,172.0,722,I,86,97
138,xh_pYeUlSCptmRYffYqwmFS_o1CJwVcOsWcC6BV_SK42KS4,UUZSMax82sfqWNDYNeoP5i_KIEtAyf5IikTrL05l6XNBJz0,Gen G HaYoon,4353.0,Lp5Vi9hpNOx4Ku0Fn6vfXbPMJUKZKiuYTxBOKmoq0jXW7cxbUBOtIJqEuQGpxppu5atf5DDEgQbCrQ,1585113779000.0,,,265.0,719,I,222,188
139,P7E1zB8vsKanropKYsebXe5apdevCjGmkLcZHkMvyOThUk5py-CHBT2J,xnDYeRcjsu2yvRKoD84BNo_oEomPoeUFw5NkZW_9ZBxjuhs,일념 천국,4527.0,wGAFCYbr96-unjAqmqhPONGVJrh6YVkvAyhlCDDU52alpoG-BAi27m8D5nfoAuz1cKjgcWQ6jbD1IA,1584646486000.0,,,162.0,718,I,157,116
140,HO0Zipwm_4RS7iUAXmx9P9ILHDFPmUt2xbMJJlAjtIvl4ezV0O1ga4f7,uvdUKxww1K3sRyeU31UtkFy0bzQ6vSYqx1lDL0Z-4xFpdYY,Z RyeoKOR,3550.0,lXl_ceeywqC-_K2MgC1Tug97fB7SgGPAXtyG33le56iEqxHFfaWs-cq_7GsmIFdOjxeoOFFgPwYjtQ,1585202327000.0,,,102.0,718,I,379,337
141,WYNc0fmDvtRbsaFzYk1oZ9fDgOetiPxAobvaR70semOWk-O3u127qP1e,npcmdztjHbGnMBW_A34xskwxIDnu575E1ewLYX_0el6vSqE,wdwtbmlqql,4025.0,KIykh8WomZLq0tZnkGDGaSah9P6v8PQojNM9Y-jamSopOPU2NRrh1A01K-q_y492BZZ00R3s9q5POg,1585310424000.0,,,46.0,717,I,140,95
142,TxErLi8owFLAs16_J2Gkapw0qTWt3G0-BIicFQ_ALJ4U0h0,xYgMzs1sEG8F89OMxVR-rRyOlrLSJqSQsTqpEZe76CLBQg0,ilgwom,3167.0,2pwO8rg64T1cAIMqSw8mFmtFp9MKnj3F1ebVCK-S1u29-cDRgIVpOXV941lLTfhuE9rZGazDXhwqyQ,1585011856000.0,,,83.0,714,I,213,169
143,1C4v3z1Ly_5Raz1tWO1FDkWnEq8V9sxnyM9TjiYe9O2EcTA,cgkw20LcEbkxf1pkoa42CSzDC4lBqt3waYiqnpyrQxWP3fM,HLE Bmav,4524.0,Z3xds9glQLJk1pfOe3HDvWpu5UL-dyXU2i2uZako9K7Gbc6xLw1KFAfb36leOpb0kwDpwxaN-hrMRw,1585306626000.0,,,158.0,713,I,291,267
144,lTRGJGRJDe8P5N-vdkytu0546-F550R2XEXh2_Ch7wkCPx8,yg-ns5muoEHOS6hT_48qhZ_5lDR48R9AjWdFeo3b43cJnnc,견 백,20.0,8UNCdAp3wbap8vgZLuT99AFCgjHIxdIsBOD2178S0iADPEoxFsHAS-jV4mrmjRSHMt0In2XX5AH1eA,1585143892000.0,,,285.0,707,I,82,98
145,Y_NvHnAwQSLbpN10z5OcQ1AcJjRAK4ybh6txzDccJOQBxhS6TZXSv23D,bfU9Aoa8Gnok7Wh2l-lXwpUdtHlV8WCALpLtF1xDGRjqOA8,9Revir,4.0,x8xeqBS9yOiSr1E7J2bg2NMnu6EfVRhPyXzAbyOfrynSYjiShL3fv_0r63UNQHiCpdoZiCdJWDw6tg,1585222785000.0,,,95.0,704,I,155,131
146,0LqekDOPPRrvGhqwtL_pA4vgqsB8d8kFzk9Z_-32SmR23x4,9ZBFiAifgeAXflE65MgXvVHYpn9uXfQRLRr0MDTv3vpF4VQ,트위치 아라드,939.0,aPC48vCaK61DPr_-meAqWs4bUpcA23ss1f635wmgoNfC4Alc14Xz_WTvUJVLMDelJnjiwCUFV3s9wg,1584957068000.0,,,215.0,704,I,131,95
147,r60XDSBFgXAZlFMQeJ_WkoLuQ3E1lexxlYiS52JI-8fJi23wQ-G15e0S,5QMDrlra3fEjCiKcYaYs4GUxbT9GPyZdztmSYFxxdghb_qM,KkOma18,4463.0,RtiqQiN6iimm0u_7cwvEMB8gaKJutbH5x8aCw4ACyjShcK3Otd2e3bCi9jMsS7OJxLy__DomFXjvdg,1585138673000.0,,,99.0,703,I,247,211
148,0VzTVBWCaJhpzR5qD9YbO9wE-0oNwCqtjnZ_C2ONfpub3Dw,R5Cj5XuUC8f1oVPP2GF5WS1K_HbmWmxqn5BvfLRnAJTGL0Y,쩜프킹,4280.0,srszJ5u_6KsxtNgpTe52zBx1zNjaCRHuAKR8Huzwr9hP1yQZ2ReTpHT-ROsqs38TNFV19N3HBWqnGw,1585134283000.0,,,127.0,702,I,135,116
149,Rj6NTJWjC1c_yW8MZ_WUdcKTsZD5rvLymTBookYueun2_b8Iaq3RoY1P,V3KS7dFOzf3QOd1HQj7BUFozCvWR8u0HnB-AkwvPsi78hyo,ad202,29.0,KYYm_MNWDL4oDn2tXOzaswQaxjlIxrzBO3aJGaHEq1mk3GI8m-mpUqdkWim94qJL3bvcOZEYNlLf0Q,1582881262000.0,,,60.0,693,I,237,195
150,CWn3GPJhMBuSZOynSHFWV6PekN4GUpOtauLnHo28XJ58mljjRfGryaaH,A5WvIwftDoWfJXIQvvY_BEZtcIBPYpPL1O9JeAAO5Yn1oq0,meiyouQ,4491.0,Rxir0bsa6FJKkbCpxe6XUZZbgH6r6nFU8k7bueVLncD7mgeHAX4YaZ5OTbruOMYdL2ya344SSpkovw,1584956905000.0,,,64.0,691,I,260,223
151,K81BH-YaxpRjP5e9YIRcSvydwzCneaxr010YgrSMUfN5-jU,VZZ2sZufE5NXoX2ljWI6UNC7ylwP6xyxCG1w0Kk85lKjBT8,호잇이,4107.0,K7h27Pki0drq8PDTlYrKUlDDCOPRM7IPxQ4Z_hV8uf3LinRfgQW_EBGRI6DxKQRPdIfatZo1yFo_9Q,1584782928000.0,,,382.0,690,I,306,271
152,hehsXERBitmThz1lazxhKz2r9fL6zC24LaVV4F-y8kqxwxg,DSB1D7DQAIvd_toVHRhiN1nYz7Z4x4PBk8B8zxfPH3tsJX0,현실와꾸강동원,3587.0,U-0LamMywoezlfm8MAc-QXDDZeQrju2T83Okzrt1QNL340C-E4IpCkzoNBZzxdOvDLrAblklrhgbgQ,1584709240000.0,,,214.0,690,I,82,47
153,OzLFX6hMtvkVgE9bU1UWKWaUz9s-5k1zqjqCQ3YzhJjH,MS9MBgJVR6eIE3JedWaC2hq46tKqNQYvxq7NmXDKBmaNjA,달성서씨서예성,23.0,JJ5wEpus-f-e5f1JJsIPzdgvEgZuOqSh5QeBsK86yKjTPAF-wTwQEX_KInHep_prTm90fB9GZRENuQ,1583834164000.0,,,374.0,690,I,218,182
154,g_5LFKi819BM19hlEFg4xUZ24HTXcN9lX5fxXHd_d2ze,74KhxMJzvztR2MCMYRRTeltTyvOrDJaYHfo12MPNQfT9BQ,Swordart777,1116.0,hWc-aYgIyOm2tOtN8SniSzgXODptGMtCYokxRKtapLIaqW1Ebv8vjRwd3C91q3OKuZnhrh3OPRVKXw,1582964344000.0,,,158.0,685,I,164,137
155,eow6IQcAPsVtESuB73wfvZfa_YbTFbYjsxb8Dw4_wHiRUuE,92tGXn-1HVmR0gbDmPfUAEdnPRotpuEzgTEDEfSgmIzawPs,jkjkjkjkk,933.0,j8Z2oWUI4T_E3HyjlN13sPdZvLQpN1cf5POnul66-cxwDPs8UjIkEEiNNph9MrnCxXDKf-7WAc4FWA,1585297372000.0,,,442.0,684,I,284,254
156,DjvL0J3u7ZpE6cFdgLXKHFOaLIKLNw5t8EfP28iue-8GNGteI4tUxBQo,KlbGwl6lEw00yVZTRAH0UtjIfpfwJ3jU2mil4JvnHP8SLHk,Tender affection,4498.0,g4yrmHOTF6ctxXk-pOahrK_TcNxumIw5aLmlPOawDjv6h5b_TYgOJtET31xDjshDYC1Ovtvtf0P2kA,1585287793000.0,,,124.0,683,I,127,97
157,OAYQbYy6CFOjKlYpBZPJHS-JQbq36dS2tqo3rVrV0JI,1rDObHmXbDrm8u3auYYXHEFMzliMmuTsmevApVZgJsPCNw,3Lv 2v2,4025.0,cGybIb2pA1AY479tzD4Yk5F4hRsE5LUy2bY_75I8GpkfctxULuVcezggMunzfWo62-8l2lLG-UW9_A,1585201261000.0,,,229.0,683,I,113,84
158,ExiyR4juEyMPbU4dLopV6WHr2ULInpFtz8K6RlZFImMbzmGAAi1eDgr6,csVoH33N-NoLuuPPsYj7N9fV--sQLmTEPvCmKuhxNNlykjk,dudududui,3839.0,_rAM6U1cyoJbnpWm6h0WBLN9NChTtdUp5XPOlqW-4a4kH_UKb5KQnVnvzn0syZyvmQrz2f0Bn_-WhA,1582622693000.0,,,163.0,679,I,318,288
159,d2aG4qX3YIDr74OU_ngQnhBfg_e3l4FvdqfNt1pb90iexOYDOVl5DUQg,PO5IbpNUnFnlLayZpavtx1rXnuYd8LeUdLotxWIkCmptdY4,i am lose,4086.0,jGsEdaE6jTeUmJB1gZ9Cn6bLLexMNC2pPhM2zah7ucQ-RTqjfpL6SsdWhyHD2Lw-26HiaGjqPGOB2g,1584843020000.0,,,191.0,679,I,104,80
160,0OdMmtgOfBir6FM9FoHl5NNQ736Bvnzdi2LUzjrjubHU,US9MFbXMCbKhyYVo2TLGAVbNKWDlHRwr8uFaBhAw9Z9mdA,DEULDEUL,746.0,5CqX5r1vukzy6iB0L2GiMGMPSg4SaiTFTl_9de_rWFGJusDp1OWNHWfJmx6Ge8cMpwJnXoE1NL5jxg,1585207985000.0,,,230.0,678,I,74,56
161,MSos0aN4VXVqHX_p0q0RXVeNPkwSImC1ORuDdtsZkSLe4fQ7tB4pv_to,xeC1wacIR-zudxvq-FxAqHi3AqUffUH_1XOx6rMA6yfKVzI,막내현진 구독,4418.0,wIoTVFAEhhB-mC2h_7EzZCOXIRji__u90yMPEHuyxc6q35-tc42s7rEQPyuaISY_8xvsMdW3_W_tYA,1585130636000.0,,,161.0,678,I,183,195
162,NYLTFIYU4hrlCRdZqlq-ovx5xXfZixAKfgl4ecVBJKFeEww,iypj-m7-sFvnHa_pQn5bbE6zgetXopDkybYlGzAFGZnEhRQ,명구리버드,4213.0,6eqpSxpqF8YLHpOyBw6Jq6TfspPQ5ADf4zdv6PipJFH0gDeir25xUHc06XY-d8K_y17pQ6DFqhlSfQ,1584756028000.0,,,293.0,678,I,203,175
163,_3EZqRjleuacfN0QzHRGZwA50UeoiHGJRbcaGHOE89zxjcVCGXcMXSm5,jDHnLLZaPJS44WtZcfQS3RncrNxAS2aNlj27ZghLe5CVmeA,Aorlf,2073.0,AhLMpfvNnpt8e7Ju17JrFRwimaNBVn-GVdz5N8cxaqOjz8E8QC5Kt6-EJAiOi_UiGqm29E8Aq1BRHA,1583616311000.0,,,92.0,677,I,295,262
164,mNfDTfrEmzKPza6WLkKI7eFNccO5QM1tpJdt-jGrGeTpXgY,R_FRevbtfoVJ68dd25dWgHJySZBsw62f-QfPc0JbTJlQk4M,happy   game ,7.0,uUZGRBHeod2QD7_aawDBDo5-x3CHHBBd_CckEOzWXipq2sUMWN58YY_-4M769fJMl9SBRE0kX8nwUQ,1582975618000.0,,,436.0,676,I,408,357
165,iX6z9Q3Jxcvm78UyY1TMi25jXFaW1HJ3g8TI0cMcpjrp,p0awug0GAZvCEfzovMwqeHn_QGQZ9ZVXMeQOcj9Ly12V9A,초록매실비락식혜,1109.0,GPEIqybuxT4uQQFFwAgT896AwEEDJtdgWwFNG2jNBdNcNXro0G-Nk-8y65BBNIEWnBB7PN_MXXZcZw,1585042702000.0,,,340.0,676,I,263,233
166,1loxuKBNUoCkYADNozB9EBBkhzPN3UqtZXn-b4VLncaImOca42dn1kId,vSmM-mlMrLwBefzP8NiZYZVZK542c8MuJGi8deKF7xXP-Go,혜리누나 이쁘다,3583.0,YOr90oSGQQxms2mZ1653VR7dmghpzAFJgNcAs1FnflTcBGjjckfP07inVGP2CpssUM_oDP0Roz4xkA,1585137143000.0,,,160.0,675,I,259,233
167,wAiaM-I85RL5VqrxxlrcYQhjlgMPdrf1VaBys8Wz8Ur8,O2K0oxgkhm37K3rEH7sC9y6n8Cuu5IxumWE_qW_jVywJsg,박투신,3879.0,pprwjQWnltU0WuyK-tb6D_dsA38zFfPHpYC6NczkAJzQ_esKusehccrXUVuChhwnBKPiq8j0NQEUpw,1584963229000.0,,,196.0,674,I,127,109
168,Ri_9R8Pe-rJ_WA8yg10hZHYcHHi8fvMNIISnTGg_Pjt3H14,z6rkn_o6s09rkKFiqge7EB9HwwjF9RFUAyqA0-TiQ6iKSRM,SANDBOX Punch,1391.0,p3BsHVMoWWbB5KXYcOwJZXLfUhxJNuzCXNem6ZnkTdKv6YTs1CetBwEHMNJCRyQwWVEgXuVhDnqONA,1584178610000.0,,,227.0,673,I,179,152
169,yeceFtJvRIPjclanQ2DKa7RASnNoHHu7VTyLHRRSjc8J,KZePCeVR4NHCfOu3lCp-AMrhynl-2qi8qy3uFmeSMOJsBw,단군의청춘부재,1630.0,kA_PJNbjrYJJ4u5Dn_WfbAzQ9xDrSP68FE9qaa8FigiMSh_6COLPEaDxErg6FJj6Wf5LInZMlHL7YQ,1584774410000.0,,,257.0,673,I,126,124
170,RSDBFmgmAqwiNjVwZ_AA3ORq3KsFXzx8wqfICmA5yL8,fR0rDVJZ_RTXPUifnJ41-6mlAhDEB5cz1u-7cdMiPZF57w,GimGoon,3.0,rpbsNXDvsGVefxVKkCuO87y4QVGEhVxZX3gC05_-d-cYSEKHMNFz2u7zRiV0MHQ9lARVmE5bpNvpYg,1585097348000.0,,,157.0,672,I,281,247
171,3No5fAyXbnZK2PpYXiQG6URLloiaruKRsYEGAcYY3Umr,t7JA02cAw35xZvztR9DoSWMdu1TS2vJEXuChegr5xi7pZw,군밤갓,1630.0,nsnlyKRGzOpHedfzLyI05mckYWSbxHyyaXnhgHbX9cUNkAOmOJez6NvPQiqvOt-zzS7mgW24hfWLcw,1585196189000.0,,,263.0,669,I,112,80
172,iAy0Q8hN__kC8uvSIvQM5IDst6eSqyNrZr4E2H6MWK3JSrY,PTldI4GCfS1IyYo-3ZkbyEhrdR1YhN26vGYWx9T7ucqHu0o,핏빛 계약,23.0,sd_2HMOkv0bTz60XOH4ikM4583GuxlkoM9dE1e_BnUmO081VKk2IUL1gsETa6U47bI7o4c57tNgE7w,1585003407000.0,,,463.0,665,I,80,47
173,2nKoBcYoUDcznIcWqCF4V9e-hF-PgkmEE468evX7bEuV_wI,dOyt5ZFQB2ODgNXaVsHLZNGgJznJMHsZgoS5eIn2vUTM5SY,롤오브레전드1234,20.0,3ErWlnL6VcJcvrxRM1LcsOtVCLRngN5aXWyvhbGx79ukC6ddbH9_RrFfvTGIALUbv0k0QLVCGSyYTg,1584528269000.0,,,249.0,665,I,80,58
174,dQ8WbGDGLJrjbs2tOf1UUcgQYvTZ2pI1ZFEW1RnCC-Ebh6NHL9kEFW6C,S8GLekK8xwlJ0Mi9Fveotj83gVau-ke_y22sHrXFsRnEta0,jiaoliubingqing,2074.0,aoItRAwP7zOEk7-ynXk_82qf9uXZWjVwYHdX4vqu4QXLmSLdjUgk3Te8ifBNkaqtx3uc39nJbBfAhA,1584439769000.0,,,101.0,663,I,224,190
175,aJT921Fu4AO2nj_i8dD9lQq8Uu2_b7JinPcCxVVwd3o0qGY,M7gxDz-0NOMD0kKE1tJBHoHwx8fjmc5X5NDMp7T9PIyV2rA,3레벨 바텀다이브,4.0,sAMCxrv5QPqj-KbHdoNOuwlpmMmdpKaP2eM_HutFKLwQK4TE2SajmQGmuhjUitAtGUzT5P1SnucBrg,1585103503000.0,,,294.0,662,I,198,163
176,adzZTY-VGkmiJ08UgEyIRpiQJTbv1vVHCAMDsMDojvtHqp8,ZyIO4jLyW8ogAbLceDp-bfLPl5kN4wFaICGc2LBOGECg_GY,Gen G 정재,4022.0,pBeJQiDZBQ73rEJq9LFsUF98MKwP8lW4GPEWiX1HQda0T0w5qLR-ufyksf5zuf0h7q2QNBdIAaqy5Q,1585266485000.0,,,347.0,662,I,394,357
177,WOOzF1T8SGRPmG0r5yRmaBPhn5J2vF_gMb8flyOYesh9wx8,ahKsdRVpkRuKhMWI1El0LX8vRu5lzDX-HsHS9Q70y1HBUdU,No Option,4270.0,2ql32XpOSxsZPEc3itUT6XcgnufUa2sZhti0M_RaJnmOJHa1b4MTnb_4u_eCQInnxR4aDG24geIUAw,1585091440000.0,,,362.0,658,I,96,65
178,RRUTW8uleAONk58KKH4y1iCwja7GLLt5lUB2tQWsdbke8EJGsm14dGDt,xGctrJ9b7KFQGGlrJ-80CJykvekBdeEK_rQrNnRqi6rSZos,UijU,4398.0,zvxjs3THlRXdXDHGLPuiaJyVYwBWl_XaeGKMxYBA1tHGkRrWiJSt_rtIyP6eL3K4pUQEIX0QM2YFkA,1584586310000.0,,,197.0,658,I,181,151
179,isIpwxduRkwiY6vpiGucHABbkEhpuunudna5rkB6Fa9e,5u8-1q5WAbP6utMnljKgRxMyu4sTDH0j80gcM2tSmMtHB7c,불감주의,4057.0,OWvYzqF9pWT4tbTG4CYrRD3-n83Woo2XWNauNMxH9PdHzkaFUziNv127h8cco5jKtNrCzYSyl6rUHQ,1584657697000.0,,,83.0,658,I,77,37
180,ugGCuuODY_moX34c2eQq32zjrxaFwrhY0CcazfYyKdmtrqM5vZmW1_s7,WykfhAh-m3igILrp_v__fuyG_TDFgT_u2o6oPJZ-FO4-sfI,12312312312asdf,0.0,xPEKhPkrl1htoG5nk0vcbM5UJrMhW1cwwRD_plBIdAN3QxOFTXgJQRKc_032Ok2gaMGRTLSNXeef_w,1585188210000.0,,,65.0,656,I,296,246
181,1Le7zzPUzWWBY_bVn5fZAm2OnbDjJu1OVOxWubCTvHAc_YZNH395_tGJ,BiyTqrvpPCeStNzH2z4DFzNzizauouV1BgJTH-e-nrGL_5w,Sup du bi,4492.0,1Vs6eeBjYQbPepHfSsaZug3fkVaPpP1uzCdtosTLr6NcVB2PWCr07LKImwt-S9bK-3SwNnQhcjwrag,1582893332000.0,,,61.0,655,I,254,206
182,6EvyHHN-wkWMYS_DR7fCOegtAMr0mp9AL2w1D6122JM5gj1nuAsidtzc,WUb4HuHdSohdPS1aEZyQrk1voBhBZrAhhJOryS4bEYc6bRs,화내 지 마1,4492.0,085qMt9k1OWZLmu1RtBAyInpPA6AB3KpKuRdcEZEG_gR9765qrgUkheFDP2KdcyDWS-WTrJ8TRPVvA,1584616151000.0,,,63.0,654,I,256,215
183,1aWloUFds_yQHRSpakpeQG1Xf7F0D-TPhP-po0fUcQdPgSg,DfiOz8qMkCK65Nj5sneAd1GSDM7y71_Dg9kD15WV_avjarE,여창동입니다,4491.0,W-mp3ZXTkDIaqo-SNPR72BiVleRpjU70FAjPlVDnbP7VgqNEHX57G7Cuocrr8V7UxzFxFv9mTjaTRQ,1585185815000.0,,,54.0,652,I,148,106
184,ftBe1bM1wLeyRz8UDRo1_Yx8f9HJ6kyp4sW4UKwSY9im,e9bCWw6_R-Q4o0fJri2-VqJdb7zyxCrEyoReam0VJ2a1tQ,JongSeop Eun,3180.0,w0cGB3crXR7jM-y2iu2fifQLzWwC6jPn_MItC0GH2ZS3yNHXqvFOeODPjvXjEqN7hHiWiNNh4NIpCg,1585202320000.0,,,234.0,649,I,175,144
185,NwrtREy4Z4buqU45td0v8MsVyLhGMmd-56YAc716ODHuJmdM-CHqQ9sC,heQg3kzA4JPIJN_S_7xO0JLOMfclPNxYF6oHXPZR-jpiClo,SANDBOX Howling,6.0,o4veE78GD5PuiKLWGmp7mj4pnBujW64LVs-Z51PbQZ0IAmJn9g5J48mjhh93Wn7K9o9YDQzm8o68JQ,1585204217000.0,,,132.0,649,I,123,89
186,gcz1p3Xq5dLJxBcD7dOMTZiFJ7cLmQUi7j1rZtDp9bbl_PUrHSpBOPpq,qR0krptNNM-X7-VBTBnbFO-SU-cvkUJ_cIejVg1RfAzn47U,want home1,10.0,FEoy9KfDPddSYnsEhstHQGyDS6ytfGfsG1rAYrAEGUO_qq7YK0jbyudUQNwdZb6fHIJ7X4hni7I_mQ,1584157534000.0,,,253.0,648,I,202,174
187,VvpUdwYV_7lxYTQej4K_jDzWDVarvCpQk6g8bBwn5Ds1_fccoYEGgAO0,OBd3kMLn9F6iXQUNNCtyqlOYi44TmYylmwz2C4gY8fMZOBE,gtqeti574,29.0,pBMWfKAPUxflrOr3t658Qa9rGYkS7Bi5k7c6Lwy6C3hC5aVEusND3kcyQYPThQ6ejfo9xDiyw6GdZA,1585202248000.0,,,47.0,647,I,129,105
188,Zsg6yDtfKd7xQ5ABj6aTIygxBSI31soDvyqA6U9xzak9QsVbJJCarpii,9TyLjiK3CnbWlBZ9oisLqcPLRODWK0UL0DKLrkp31qM55TE,WE 77,3795.0,HWU0VKRxKqg32683jdLMhd5aH_U95QLiPmhLH6hNLQ19DkDSKhkQfQ8b1cTbWf-dOKZ39u2jr6ixOQ,1585299227000.0,,,116.0,647,I,140,118
189,RMeBn8HoNfEkrK6ErKmZjbXnc57G7XAnlFGFrJaUONKvbzo,dQ6QFfCn12_VnMf8uu5unxnsEm-RxY70VFMYUJZ4xNylVEo,광란의 허리돌림,1108.0,z6rO0qpIebpDeJh77qwr-FsLo1aSDa8Gydv7WWGO0gpspyJLpR-0eQd4jcJ0SgANdOgJCGCnHXwIEw,1585025371000.0,,,87.0,645,I,76,32
190,MVQuxpBw0QhKs41hlaGp2naAOJDjVCbMut8pV8wryl-LhDlA_MPdLTtl,IRybpTavMVCazcbWmb3r_y5CsRtXxi6VH38hiynDMc0340c,에스카노르 킹,7.0,o9YPH0noJZ1csH_vpPMnr02ZODwXsIGlDOPKq7Bdx3Ce5Ny1jRlJQ6-BGsnmouYtunUQEZfDZjrcBA,1585130562000.0,,,119.0,645,I,170,144
191,f-4mrNauX4KJrXfiFIRkqUvOYY3MWv20lm3J5P02m_hE8WQ,_IBfX28mmBEeY6dRYYCoj-wz193InoNkLmjGmUX_NYvSTz4,1145,4284.0,7i6CW672eJK_V7Q3yaopgYXLZCfQo0g1rv9GAgNlUnGpD6y1CA5yeKeS3MnTYRiw2IIOBaNCHFXm_A,1585310438000.0,,,139.0,644,I,63,74
192,0yCm8fYo6IGCf-fhQH8xuJX9KSIItVnaqfmaW_Y-YONDSyg,o_od4BCAUx9SMCp1hakylwhSCtvBPAERVjSlfT0k02m_AN0,Cai Qi,6.0,ghIliIddzkupAqRwWjooKbEMEK7zBZJ5iR7L-Axq6iE4PJl0yP1OdJYRQcQ4cJopzeRXIi2zusYJWQ,1585088798000.0,,,172.0,644,I,136,111
193,xtwqWaDuQs_KCEp7OGwF2aTTDU1S2otAgUi7pk8P-Lya,0N9PvpbNeS65XqdEcc6z9Q6aDBgCPlP5_nvl5QvtKZvTRA,불다이아,782.0,7CpDC3vqTrvZTOIliMJ57ZRYHGHxIFljc0XMHBb6vVA3YMqCLs9ki5FPUrYVXkNsH4Q-dNXW6NkEPA,1585124583000.0,,,191.0,642,I,51,53
194,ucynpZPsMLZoFTnupjtwOtUbDwGer35bnQhAQ_aofQO872s,wLsv7vEXPzZD7wyAE2TGVq2uxv2C_8Prc_JlSGr3MffCBz8,엘리팬티 미스틱,2076.0,x9xZQ_qWHMlrKEyqqlsRgkuoEvMSNflDuBxUQAUgCMxc2td7Nva8SRbKumkbx_SwMpaJknS9tlUNvA,1584952767000.0,,,129.0,640,I,86,88
